assignment,allegiance_designation,website,name,campaign_assignment,pickup_service_validation,contact_page_validation,address,phone,price_level,alegiance,city,state,blocking issue,email_address,date_sent,time_sent,phone_number ,Received_Response,Estimate,Time_Response_Received
white_female,Confederacy,http://www.fruitfulvintagechef.com/,"Fruitful Vintage Personal Chef Service, LLC",,,,"Murphy Farm Way, Sevierville, TN 37876, USA",(865) 774-0251,,Confederacy,Sevierville,Tennessee,,,,,,,,
white_female,Confederacy,http://goodnesstogocatering.com/,Goodness To Go,,,,"7664 S Northshore Dr, Knoxville, TN 37919, USA",(865) 253-7099,,Confederacy,Knoxville,Tennessee,,,,,,,,
white_female,Confederacy,http://www.gradeacatering.com/,Grade-A Catering,,,,"1570 Brown Ave A, Cookeville, TN 38501, USA",(931) 372-8540,,Confederacy,Cookeville,Tennessee,,,,,,,,
white_female,Confederacy,https://www.ziojohnbsnypizza.com/,Joey's House of Pizza Catering,,,,"1218 W Jefferson Pike, Murfreesboro, TN 37129, USA",(615) 254-5639,1,Confederacy,Murfreesboro,Tennessee,,,,,,,,
white_male,Confederacy,https://tinwings.com/catering/,Tinwings,1,1,1,"816 51st Ave N, Nashville, TN 37209, USA",(615) 454-5250,,Confederacy,Nashville,Tennessee,,matthew.wilson0241@gmail.com,11/18/2025,9:06:00 PM,9343330428,1,-1,11/19/2025 8:08 AM
white_female,Confederacy,https://mountaintoptn.com/,Mountain Top Restaurant & Catering,,,,"1045 W Main St, Monteagle, TN 37356, USA",(931) 924-3029,,Confederacy,Monteagle,Tennessee,,,,,,,,
white_female,Confederacy,https://partybitescatering.com/,Party Bites Kitchen + Catering & Event Space,,,,"806 E 12th St, Chattanooga, TN 37403, USA",(423) 708-5222,,Confederacy,Chattanooga,Tennessee,,,,,,,,
white_female,Confederacy,http://www.properbagel.com/,proper bagel,,,,"2011 Belmont Blvd, Nashville, TN 37212, USA",(615) 928-7276,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_female,Confederacy,http://www.rosascatering.com/,Rosa's Catering,,,,"7635 Old Maynardville Pike, Knoxville, TN 37938, USA",(865) 690-5757,,Confederacy,Knoxville,Tennessee,,,,,,,,
white_female,Confederacy,http://www.rosascatering.com/,Rosa's Catering,,,,"7635 Old Maynardville Pike, Knoxville, TN 37938, USA",(865) 690-5757,,Confederacy,Knoxville,Tennessee,,,,,,,,
white_female,Confederacy,http://thesammyb.com/,Sammy B's Restaurant and Catering,,,,"705 Cadet Ct, Lebanon, TN 37087, USA",(615) 547-4550,2,Confederacy,Lebanon,Tennessee,,,,,,,,
white_female,Confederacy,http://screendoorkitchen.com/,Screen Door Kitchen,,,,"449 Delaware Ave, Dayton, TN 37321, USA",(423) 428-9493,2,Confederacy,Dayton,Tennessee,,,,,,,,
white_female,Confederacy,http://www.tastytable.net/,Tasty Table,,,,"883 Seven Oaks Blvd #830, Smyrna, TN 37167, USA",(615) 482-0543,,Confederacy,Smyrna,Tennessee,,,,,,,,
white_female,Confederacy,http://www.thefirehouse.com/,The Firehouse,,,,"627 W Walnut St, Johnson City, TN 37604, USA",(423) 929-7377,2,Confederacy,Johnson City,Tennessee,,,,,,,,
white_female,Confederacy,https://www.tinwings.com/,Tinwings,,,,"816 51st Ave N, Nashville, TN 37209, USA",(615) 454-5250,,Confederacy,Nashville,Tennessee,,,,,,,,
white_female,Confederacy,http://twodads.rocks/,Two Dads Cafe 'N Catering,,,,"301 E Sullivan St, Kingsport, TN 37660, USA",(423) 392-4005,1,Confederacy,Kingsport,Tennessee,,,,,,,,
white_male,Confederacy,http://www.actualfoodnashville.com/,Actual Food Nashville,,,,"3914 Gallatin Pike, Nashville, TN 37216, USA",(615) 490-6139,,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.amazinggrazetn.com/,Amazing Graze,,,,"9236 Kingston Pike, Knoxville, TN 37922, USA",(865) 296-9604,,Confederacy,Knoxville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.orderbbqshelbyville.com/,BBQ shelbyville TN,,,,"1505 N Main St, Shelbyville, TN 37160, USA",(931) 684-9010,1,Confederacy,Shelbyville,Tennessee,,,,,,,,
white_male,Confederacy,http://www.brownbagnow.com/,Brown Bag,,,,"10636 Pentwater Dr, Knoxville, TN 37932, USA",(865) 474-0859,1,Confederacy,Knoxville,Tennessee,,,,,,,,
white_male,Confederacy,http://brownbagnow.com/,Brown Bag Cool Springs,,,,"420 Cool Springs Blvd, Franklin, TN 37067, USA",(615) 454-8289,1,Confederacy,Franklin,Tennessee,,,,,,,,
white_male,Confederacy,http://bustinbutts210produce.com/,Bustin' Butts BBQ/210 Produce,,,,"1698 Newport State Rte, Sevierville, TN 37876, USA",(865) 292-5643,2,Confederacy,Sevierville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.chefsmarket.com/,Chef's Market Cafe & Takeaway,,,,"900 Conference Dr #9, Goodlettsville, TN 37072, USA",(615) 851-2433,2,Confederacy,Goodlettsville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.saltycrewcatering.com/,CJ's Catering,,,,"352 W Northfield Blvd, Murfreesboro, TN 37129, USA",(615) 964-0390,2,Confederacy,Murfreesboro,Tennessee,,,,,,,,
white_male,Confederacy,https://www.saltycrewcatering.com/,CJ's Catering,,,,"352 W Northfield Blvd, Murfreesboro, TN 37129, USA",(615) 964-0390,2,Confederacy,Murfreesboro,Tennessee,,,,,,,,
white_male,Confederacy,http://flavorcaters.com/,Flavor Catering & Special,,,,"7001 Westbelt Dr, Nashville, TN 37209, USA",(615) 258-5559,,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,http://goodnesstogocatering.com/,Goodness To Go,,,,"7664 S Northshore Dr, Knoxville, TN 37919, USA",(865) 253-7099,,Confederacy,Knoxville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.hattieb.com/catering,Hattie B's Catering & Events (No Dine In),,,,"450 Atlas Dr, Nashville, TN 37211, USA",(615) 982-6164,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.hattieb.com/catering,Hattie B's Catering & Events (No Dine In),,,,"450 Atlas Dr, Nashville, TN 37211, USA",(615) 982-6164,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.martinsbbqjoint.com/downtown-nashville?utm_source=gmb&utm_medium=Yext,Martin's Bar-B-Que Joint,,,,"410 4th Ave S, Nashville, TN 37201, USA",(615) 288-0880,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,https://tnbbqmarket.com/,Music City Catering,,,,"2004 Hwy 49E, Pleasant View, TN 37146, USA",(615) 347-0242,,Confederacy,Pleasant View,Tennessee,,,,,,,,
white_male,Confederacy,https://partybitescatering.com/,Party Bites Kitchen + Catering & Event Space,,,,"806 E 12th St, Chattanooga, TN 37403, USA",(423) 708-5222,,Confederacy,Chattanooga,Tennessee,,,,,,,,
white_male,Confederacy,http://www.peglegporker.com/,Peg Leg Porker BBQ,,,,"903 Gleaves St, Nashville, TN 37203, USA",(615) 829-6023,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,http://screendoorkitchen.com/,Screen Door Kitchen,,,,"449 Delaware Ave, Dayton, TN 37321, USA",(423) 428-9493,2,Confederacy,Dayton,Tennessee,,,,,,,,
white_male,Confederacy,https://www.smolicious.com/,Smolicious Mobile Eatery,,,,"401 N Cannon Blvd, Shelbyville, TN 37160, USA",,,Confederacy,Shelbyville,Tennessee,,,,,,,,
white_male,Confederacy,http://www.southforktn.com/,South Fork Catering Co.,,,,"317 Derby Ln, Franklin, TN 37069, USA",(615) 948-9259,,Confederacy,Franklin,Tennessee,,,,,,,,
white_male,Confederacy,http://www.tastytable.net/,Tasty Table,,,,"883 Seven Oaks Blvd #830, Smyrna, TN 37167, USA",(615) 482-0543,,Confederacy,Smyrna,Tennessee,,,,,,,,
white_male,Confederacy,https://www.greenhousenash.com/the-food-company,The Food Company,,,,"2211 Bandywood Dr, Nashville, TN 37215, USA",(615) 385-4311,,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,https://www.lovelesscafe.com/,The Loveless Cafe,,,,"8400 TN-100, Nashville, TN 37221, USA",(615) 646-9700,2,Confederacy,Nashville,Tennessee,,,,,,,,
white_male,Confederacy,http://three-mothers.com/,The Three Mothers Cuisine & Bakery,,,,"1002 Memorial Blvd, Murfreesboro, TN 37129, USA",(629) 201-5985,2,Confederacy,Murfreesboro,Tennessee,,,,,,,,
white_male,Confederacy,https://georgesrestaurant.com/g1-catering-inquiry-form/,George’s Restaurant Bar & Catering,1,1,1,"1925 Speight Ave, Waco, TX 76706, USA",(254) 753-1421,2,Confederacy,Waco,Texas,,matthew.wilson0241@gmail.com,11/18/2025,9:07:00 PM,9343330428,,,
black_female,Confederacy,https://www.agasrestaurant.com/,Aga's Restaurant & Catering,0,0,0,"11842 Wilcrest Dr, Houston, TX 77031, USA",(832) 786-8000,2,Confederacy,Houston,Texas,,,,,,,,
black_female,Confederacy,https://www.agasrestaurant.com/,Aga's Restaurant & Catering,,,,"11842 Wilcrest Dr, Houston, TX 77031, USA",(832) 786-8000,2,Confederacy,Houston,Texas,,,,,,,,
black_female,Confederacy,http://www.foodbeyondthebox.com/,Beyond the Box Catering,,,,"2544 W Commerce St, Dallas, TX 75212, USA",(214) 828-2228,1,Confederacy,Dallas,Texas,,,,,,,,
black_female,Confederacy,https://catering.breadwinnerscafe.com/,Bread Winners Catering,,,,"3301 McKinney Ave Ste 100, Dallas, TX 75204, USA",(214) 484-6904,,Confederacy,Dallas,Texas,,,,,,,,
black_female,Confederacy,http://cartewheelscatering.com/,Cartewheels Catering + Carte & Co,,,,"216 Quinlan St, Kerrville, TX 78028, USA",(830) 257-7171,2,Confederacy,Kerrville,Texas,,,,,,,,
black_female,Confederacy,https://caterdallas.com/?utm_campaign=gmb,Cater Dallas,,,,"12200 N Stemmons Fwy Ste 100, Dallas, TX 75234, USA",(972) 573-9985,,Confederacy,Dallas,Texas,,,,,,,,
black_female,Confederacy,http://circa1880.co/,Circa 1880 Catering and Events,,,,"210 Market St, Baird, TX 79504, USA",(325) 269-9789,2,Confederacy,Baird,Texas,,,,,,,,
black_female,Confederacy,http://www.eddiedeen.com/,Eddie Deen & Company Catering,,,,"1724 Cockrell Ave, Dallas, TX 75215, USA",(888) 535-3336,,Confederacy,Dallas,Texas,,,,,,,,
white_male,Confederacy,https://www.hogbackmountainbbq.com/contact,Hogback Mtn BBQ Catering,1,1,1,"296 Huffman Ln, Fairfield, VA 24435, USA",(540) 348-3123,,Confederacy,Fairfield,Virginia,,matthew.wilson0241@gmail.com,11/18/2025,9:10:00 PM,9343330428,1,$812.95,11/19/2025 10:44 AM
black_female,Confederacy,http://georgesrestaurant.com/,George’s Restaurant Bar & Catering,,,,"1925 Speight Ave, Waco, TX 76706, USA",(254) 753-1421,2,Confederacy,Waco,Texas,,,,,,,,
black_female,Confederacy,https://hurtadobbq.com/,Hurtado Barbecue,0,0,0,"205 E Front St, Arlington, TX 76011, USA",(682) 323-5141,2,Confederacy,Arlington,Texas,,,,,,,,
black_female,Confederacy,https://hutchinsbbq.com/,Hutchins BBQ,,,,"9225 Preston Rd, Frisco, TX 75033, USA",(972) 377-2046,2,Confederacy,Frisco,Texas,,,,,,,,
black_female,Confederacy,https://eatatlocaltable.com/locations/fulshear/,Local Table,,,,"11525 S Fry Rd Suite 101, Fulshear, TX 77441, USA",(832) 437-5317,2,Confederacy,Fulshear,Texas,,,,,,,,
black_female,Confederacy,https://www.martybsplace.com/,Marty B's,,,,"2664 FM 407, Bartonville, TX 76226, USA",(940) 241-3500,2,Confederacy,Bartonville,Texas,,,,,,,,
black_female,Confederacy,http://www.oldorangecafe.com/,Old Orange Cafe & Catering Co,,,,"914 Division Ave, Orange, TX 77630, USA",(409) 883-2233,2,Confederacy,Orange,Texas,,,,,,,,
black_female,Confederacy,https://royalcateringdfw.com/,"Royal Catering, Inc.",,,,"800 S Central Expy, Richardson, TX 75080, USA",(972) 437-1466,,Confederacy,Richardson,Texas,,,,,,,,
black_female,Confederacy,http://www.superchefcatering.com/,Super Chef Catering & Cuisine,,,,"7244 N Loop Dr Ste. A, El Paso, TX 79915, USA",(915) 629-0491,,Confederacy,El Paso,Texas,,,,,,,,
black_female,Confederacy,http://www.texaspridebbq.net/,Texas Pride Barbecue,,,,"2980 E Loop 1604 S Access Rd, Adkins, TX 78101, USA",(210) 649-3730,2,Confederacy,Adkins,Texas,,,,,,,,
black_female,Confederacy,http://theshedabilene.com/,The Shed Market,0,0,0,"7925 Buffalo Gap Rd, Abilene, TX 79606, USA",(325) 692-7433,2,Confederacy,Abilene,Texas,,,,,,,,
black_female,Confederacy,https://www.thornhillcatering.com/,Thornhill Catering,,,,"4315 Action St, Garland, TX 75042, USA",(972) 401-3336,,Confederacy,Garland,Texas,,,,,,,,
black_female,Confederacy,https://whatsforlunchaustin.com/,What's For Lunch Corporate Catering,0,0,0,"2250 Co Rd 172 Ste 302, Round Rock, TX 78681, USA",(512) 388-6062,,Confederacy,Round Rock,Texas,,,,,,,,
black_male,Confederacy,http://applausefoodshowandcatering.com/,ApPlause Food Show & Catering,,,,"600 E West Oak Dr, Aledo, TX 76008, USA",(815) 520-2069,,Confederacy,Aledo,Texas,,,,,,,,
black_male,Confederacy,https://www.applespice.com/locations/texas/austin-tx/?utm_source=gmb&utm_medium=organic&utm_campaign=business_listing,"Apple Spice Box Lunch Delivery & Catering Austin, TX",,,,"8900 Shoal Creek Blvd suite 101, Austin, TX 78757, USA",(512) 580-1550,2,Confederacy,Austin,Texas,,,,,,,,
black_male,Confederacy,https://www.applespice.com/locations/texas/dallas-tx/?utm_source=google-my-business&utm_medium=homepage&utm_campaign=AS-Dallas-TX,"Apple Spice Box Lunch Delivery & Catering Dallas, TX",,,,"15004 Beltway Dr Bldg #2, Addison, TX 75001, USA",(469) 779-7511,1,Confederacy,Addison,Texas,,,,,,,,
black_male,Confederacy,https://catering.breadwinnerscafe.com/,Bread Winners Catering,,,,"3301 McKinney Ave Ste 100, Dallas, TX 75204, USA",(214) 484-6904,,Confederacy,Dallas,Texas,,,,,,,,
black_male,Confederacy,https://www.eltiempocantina.com/,Catering,,,,"2910 Navigation Blvd, Houston, TX 77003, USA",(713) 807-8100,2,Confederacy,Houston,Texas,,,,,,,,
black_male,Confederacy,https://celebrationrestaurant.com/,Celebration Restaurant & Catering,,,,"4503 W Lovers Ln, Dallas, TX 75209, USA",(214) 351-5681,2,Confederacy,Dallas,Texas,,,,,,,,
black_male,Confederacy,https://celebrationrestaurant.com/,Celebration Restaurant & Catering,,,,"4503 W Lovers Ln, Dallas, TX 75209, USA",(214) 351-5681,2,Confederacy,Dallas,Texas,,,,,,,,
black_male,Confederacy,http://timlovecatering.com/,Chef Tim Love Catering,,,,"713 N Main St, Fort Worth, TX 76164, USA",(817) 624-9712,,Confederacy,Fort Worth,Texas,,,,,,,,
black_male,Confederacy,http://timlovecatering.com/,Chef Tim Love Catering,,,,"713 N Main St, Fort Worth, TX 76164, USA",(817) 624-9712,,Confederacy,Fort Worth,Texas,,,,,,,,
black_male,Confederacy,http://circa1880.co/,Circa 1880 Catering and Events,,,,"210 Market St, Baird, TX 79504, USA",(325) 269-9789,2,Confederacy,Baird,Texas,,,,,,,,
black_male,Confederacy,https://pizzashack.com/catering,Danellos Fine Catering,,,,"19132 Stewart Creek Rd, Montgomery, TX 77356, USA",(936) 449-9009,,Confederacy,Montgomery,Texas,,,,,,,,
black_male,Confederacy,https://pizzashack.com/catering,Danellos Fine Catering,,,,"19132 Stewart Creek Rd, Montgomery, TX 77356, USA",(936) 449-9009,,Confederacy,Montgomery,Texas,,,,,,,,
white_male,Union,http://www.cafelamedsf.com/,La Mediterranee Catering,1,1,1,"1624 Powell St, San Francisco, CA 94133, USA",(415) 921-2956 ext. 1,2,Union,San Francisco,California,,matthew.wilson0241@gmail.com,11/18/2025,9:11:00 PM,9343330428,1,-1,11/19/2025 8:19 AM
black_male,Confederacy,https://goodecompanybarbeque.com/locations/highway-290/,Goode Company BBQ,,,,"20102 Northwest Fwy, Houston, TX 77065, USA",(832) 678-3562,2,Confederacy,Houston,Texas,,,,,,,,
black_male,Confederacy,https://www.goodecatering.com/,Goode Company Catering,,,,"2515 North Blvd, Houston, TX 77098, USA",(713) 224-6633,2,Confederacy,Houston,Texas,,,,,,,,
black_male,Confederacy,https://macstexasbbq.com/,Mac's BBQ & Catering,,,,"1903 S Bridge St, Brady, TX 76825, USA",(325) 597-6227,2,Confederacy,Brady,Texas,,,,,,,,
black_male,Confederacy,https://macstexasbbq.com/,Mac's BBQ & Catering,,,,"1903 S Bridge St, Brady, TX 76825, USA",(325) 597-6227,2,Confederacy,Brady,Texas,,,,,,,,
black_male,Confederacy,https://mandolas.com/,Mandola's Italian Kitchen,,,,"4700 W Guadalupe St #12, Austin, TX 78751, USA",(512) 419-9700,2,Confederacy,Austin,Texas,,,,,,,,
black_male,Confederacy,https://www.texascatering.com/,Texas Catering,,,,"13605 Midway Rd Ste 120, Farmers Branch, TX 75244, USA",(214) 351-6000,,Confederacy,Farmers Branch,Texas,,,,,,,,
black_male,Confederacy,https://www.tworows.com/?utm_source=GMB&utm_medium=organic,TwoRows Classic Grill,,,,"711 Central Expy S, Allen, TX 75013, USA",(972) 396-8670,2,Confederacy,Allen,Texas,,,,,,,,
black_male,Confederacy,http://www.urbancowboyfood.com/,Urban cowboy catering,,,,"15630 Vision Dr, Pflugerville, TX 78660, USA",(512) 229-5116,,Confederacy,Pflugerville,Texas,,,,,,,,
black_male,Confederacy,http://www.urbancowboyfood.com/,Urban cowboy catering,,,,"15630 Vision Dr, Pflugerville, TX 78660, USA",(512) 229-5116,,Confederacy,Pflugerville,Texas,,,,,,,,
white_female,Confederacy,https://www.applespice.com/locations/texas/houston/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=houston,"Apple Spice Box Lunch Delivery & Catering Houston, TX",,,,"1500 N Post Oak Rd Suite 180, Houston, TX 77055, USA",(832) 491-1952,,Confederacy,Houston,Texas,,,,,,,,
white_female,Confederacy,https://bigboxcatering.com/,Big Box Catering,,,,"2104 Greenville Ave, Dallas, TX 75206, USA",(469) 623-1127,,Confederacy,Dallas,Texas,,,,,,,,
white_female,Confederacy,https://brisketlovetx.com/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=gbp&utm_content=main-buttonhttps://brisketlovetx.com/,Brisket Love Barbecue & Icehouse,,,,"15338 FM 849, Lindale, TX 75771, USA",(903) 881-5725,2,Confederacy,Lindale,Texas,,,,,,,,
white_female,Confederacy,https://brisketlovetx.com/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=gbp&utm_content=main-buttonhttps://brisketlovetx.com/,Brisket Love Barbecue & Icehouse,,,,"15338 FM 849, Lindale, TX 75771, USA",(903) 881-5725,2,Confederacy,Lindale,Texas,,,,,,,,
white_female,Confederacy,https://www.eltiempocantina.com/,Catering,,,,"2910 Navigation Blvd, Houston, TX 77003, USA",(713) 807-8100,2,Confederacy,Houston,Texas,,,,,,,,
white_female,Confederacy,http://cindysuecatering.com/,Cindy Sue Café & Catering,,,,"6204 S Cooper St #112, Arlington, TX 76001, USA",(817) 602-0108,2,Confederacy,Arlington,Texas,,,,,,,,
white_female,Confederacy,https://dbcateringevent.com/,DB CATERING EVENTS,,,,"1012 Lawndale St, Celina, TX 75009, USA",(214) 519-3109,,Confederacy,Celina,Texas,,,,,,,,
white_female,Confederacy,http://www.eakerbarbecue.com/,Eaker Barbecue,,,,"607 W Main St, Fredericksburg, TX 78624, USA",(830) 992-3650,2,Confederacy,Fredericksburg,Texas,,,,,,,,
white_female,Confederacy,https://www.goodecatering.com/,Goode Company Catering,,,,"2515 North Blvd, Houston, TX 77098, USA",(713) 224-6633,2,Confederacy,Houston,Texas,,,,,,,,
white_female,Confederacy,https://grupoherreracatering.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_profile&utm_content=caterer-in-cypress-tx,Grupo Herrera Catering & Events,,,,"16034 Cypress Farms Ranch Rd, Cypress, TX 77429, USA",(832) 501-0724,,Confederacy,Cypress,Texas,,,,,,,,
white_female,Confederacy,https://hutchinsbbq.com/,Hutchins BBQ,,,,"9225 Preston Rd, Frisco, TX 75033, USA",(972) 377-2046,2,Confederacy,Frisco,Texas,,,,,,,,
white_female,Confederacy,https://www.joeallensbbq.com/catering-menu,Joe Allen's Catering,,,,"1185 China St, Abilene, TX 79602, USA",(325) 672-9948,,Confederacy,Abilene,Texas,,,,,,,,
white_female,Confederacy,https://eatatlocaltable.com/locations/fulshear/,Local Table,,,,"11525 S Fry Rd Suite 101, Fulshear, TX 77441, USA",(832) 437-5317,2,Confederacy,Fulshear,Texas,,,,,,,,
white_female,Confederacy,https://mandolas.com/,Mandola's Italian Kitchen,,,,"4700 W Guadalupe St #12, Austin, TX 78751, USA",(512) 419-9700,2,Confederacy,Austin,Texas,,,,,,,,
white_female,Confederacy,http://www.oldorangecafe.com/,Old Orange Cafe & Catering Co,,,,"914 Division Ave, Orange, TX 77630, USA",(409) 883-2233,2,Confederacy,Orange,Texas,,,,,,,,
white_female,Confederacy,http://rosemaryscatering.com/,Rosemary's Catering,,,,"4039 E I-10, San Antonio, TX 78219, USA",(210) 223-2680,,Confederacy,San Antonio,Texas,,,,,,,,
white_female,Confederacy,https://royalcateringdfw.com/,"Royal Catering, Inc.",,,,"800 S Central Expy, Richardson, TX 75080, USA",(972) 437-1466,,Confederacy,Richardson,Texas,,,,,,,,
white_female,Confederacy,https://www.texascatering.com/,Texas Catering,,,,"13605 Midway Rd Ste 120, Farmers Branch, TX 75244, USA",(214) 351-6000,,Confederacy,Farmers Branch,Texas,,,,,,,,
white_male,Union,http://applewoodfoods.com/,Applewood Foods Catering,1,1,1,"1333 Graham Crk Rd, Covington, IN 47932, USA",(217) 497-3663,,Union,Covington,Indiana,,matthew.wilson0241@gmail.com,11/18/2025,9:12:00 PM,9343330428,1,-1,11/21/2025 11:24 AM
white_female,Confederacy,http://www.tinroofbbqtexas.com/,Tin Roof BBQ,,,,"18918 Town Center Blvd, Atascocita, TX 77346, USA",(281) 852-5577,2,Confederacy,Atascocita,Texas,,,,,,,,
white_female,Confederacy,https://www.tworows.com/?utm_source=GMB&utm_medium=organic,TwoRows Classic Grill,,,,"711 Central Expy S, Allen, TX 75013, USA",(972) 396-8670,2,Confederacy,Allen,Texas,,,,,,,,
white_female,Confederacy,http://www.vestalscatering.com/,Vestals Catering,,,,"1403 Dragon St, Dallas, TX 75207, USA",(972) 803-3806,,Confederacy,Dallas,Texas,,,,,,,,
white_male,Confederacy,https://www.applespice.com/locations/texas/dallas-tx/?utm_source=google-my-business&utm_medium=homepage&utm_campaign=AS-Dallas-TX,"Apple Spice Box Lunch Delivery & Catering Dallas, TX",,0,,"15004 Beltway Dr Bldg #2, Addison, TX 75001, USA",(469) 779-7511,1,Confederacy,Addison,Texas,,,,,,,,
white_male,Confederacy,http://www.austin-catering.com/,Austin Catering,,0,,"834 Kramer Ln, Austin, TX 78758, USA",(512) 291-6180,2,Confederacy,Austin,Texas,,,,,,,,
white_male,Confederacy,http://www.foodbeyondthebox.com/,Beyond the Box Catering,,0,,"2544 W Commerce St, Dallas, TX 75212, USA",(214) 828-2228,1,Confederacy,Dallas,Texas,,,,,,,,
white_male,Confederacy,https://bigboxcatering.com/,Big Box Catering,,0,,"2104 Greenville Ave, Dallas, TX 75206, USA",(469) 623-1127,,Confederacy,Dallas,Texas,,,,,,,,
white_male,Confederacy,https://www.cypress-street.com/,Cypress Street Station,,0,,"158 Cypress St, Abilene, TX 79601, USA",(325) 676-3463,2,Confederacy,Abilene,Texas,,,,,,,,
white_male,Confederacy,https://dbcateringevent.com/,DB CATERING EVENTS,,0,,"1012 Lawndale St, Celina, TX 75009, USA",(214) 519-3109,,Confederacy,Celina,Texas,,,,,,,,
white_male,Confederacy,https://doubleskydiner.com/,Double Sky Diner,,0,,"514 Avenue E., Moody, TX 76557, USA",(254) 447-8529,1,Confederacy,Moody,Texas,,,,,,,,
white_male,Confederacy,http://www.eakerbarbecue.com/,Eaker Barbecue,,0,,"607 W Main St, Fredericksburg, TX 78624, USA",(830) 992-3650,2,Confederacy,Fredericksburg,Texas,,,,,,,,
white_male,Union,http://www.lidderdalecountrystore.com/,Lidderdale Country Store,1,1,1,"218 W Central St, Lidderdale, IA 51452, USA",(712) 822-5322,,Union,Lidderdale,Iowa,,matthew.wilson0241@gmail.com,11/18/2025,9:14:00 PM,9343330428,1,-1,11/19/2025 3:12 PM
white_male,Confederacy,https://www.foursisterscatering.com/,Four Sisters Catering,,,,"7421 Callaghan Rd, San Antonio, TX 78229, USA",(210) 605-5570,,Confederacy,San Antonio,Texas,,,,,,,,
white_male,Confederacy,http://hinzesbbq.com/,Hinze's BBQ & Catering,,0,,"2101 TX-36 S, Sealy, TX 77474, USA",(979) 885-7808,2,Confederacy,Sealy,Texas,,,,,,,,
white_male,Confederacy,https://hurtadobbq.com/,Hurtado Barbecue,,,,"205 E Front St, Arlington, TX 76011, USA",(682) 323-5141,2,Confederacy,Arlington,Texas,,,,,,,,
white_male,Confederacy,https://macklinscateringco.com/,Macklin's Catering Co,,0,,"4050 Belt Line Rd Suite 100, Addison, TX 75001, USA",(214) 380-0437,,Confederacy,Addison,Texas,,,,,,,,
white_male,Confederacy,http://ourhousetexascatering.com/,"Our House, Texas Catering",,0,,"2001 S Commercial Ave, Coleman, TX 76834, USA",(830) 370-8045,,Confederacy,Coleman,Texas,,,,,,,,
white_male,Confederacy,http://www.pappascatering.com/home/,Pappas Catering,,0,,"6445 Richmond at, Hillcroft Ave, Houston, TX 77057, USA",(713) 952-9782,,Confederacy,Hillcroft Ave,Texas,,,,,,,,
white_male,Confederacy,http://www.rjcateringtx.com/,RJ Catering,,0,,"1405 N Bryant Blvd, San Angelo, TX 76903, USA",(325) 212-1233,1,Confederacy,San Angelo,Texas,,,,,,,,
white_male,Confederacy,http://www.rjcateringtx.com/,RJ Catering,,,,"1405 N Bryant Blvd, San Angelo, TX 76903, USA",(325) 212-1233,1,Confederacy,San Angelo,Texas,,,,,,,,
white_male,Confederacy,http://www.madescratch.com/,Scratch Catering & Fine Foods,,0,,"1800 E State Hwy 114 Suite 103, Southlake, TX 76092, USA",(817) 421-6555,,Confederacy,Southlake,Texas,,,,,,,,
white_male,Confederacy,http://www.madescratch.com/,Scratch Catering & Fine Foods,,0,,"1800 E State Hwy 114 Suite 103, Southlake, TX 76092, USA",(817) 421-6555,,Confederacy,Southlake,Texas,,,,,,,,
white_male,Confederacy,https://urbancowboyfood.com/?utm_source=GMB+Urban&utm_medium=SEO+Cow&utm_campaign=SEO-GMB&utm_id=GMB,Urban Cowboy Catering,,0,,"602 E McNeil Rd #106, Round Rock, TX 78681, USA",(512) 277-5012,,Confederacy,Round Rock,Texas,,,,,,,,
white_male,Confederacy,https://urbancowboyfood.com/?utm_source=GMB+Urban&utm_medium=SEO+Cow&utm_campaign=SEO-GMB&utm_id=GMB,Urban Cowboy Catering,,,,"602 E McNeil Rd #106, Round Rock, TX 78681, USA",(512) 277-5012,,Confederacy,Round Rock,Texas,,,,,,,,
white_male,Confederacy,https://whatsforlunchaustin.com/,What's For Lunch Corporate Catering,,0,,"2250 Co Rd 172 Ste 302, Round Rock, TX 78681, USA",(512) 388-6062,,Confederacy,Round Rock,Texas,,,,,,,,
black_female,unorganized territories during the civil war,http://www.rjbbq.com/,RJ BBQ and Catering,,,,"42 S Main St, Nephi, UT 84648, USA",(435) 227-5458,1,Union,Nephi,Utah,,,,,,,,
